id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
fccadf79-3588-467f-a06b-a7a43cea30b2,Sra. Clara Santos,1996-11-26,108.693.194-31,91268-838,Nunes,TO,Brasil,F,41 2971 4698,10869319431@exemplo.com.br,2024-10-24
74ebe0fe-e7b5-4870-ba93-0ef35f68146e,Srta. Allana Cunha,1991-02-26,964.152.967-67,01512608,Câmara do Sul,SP,Brasil,M,+55 84 3435-8864,96415296767@exemplo.com.br,2024-12-27
4299ba87-3d3e-4e04-9c4d-d3f100456cef,Marcelo Alves,1993-02-04,418.601.860-05,90806-739,Vargas,CE,Brasil,M,+55 81 6884-2579,41860186005@exemplo.com.br,2024-04-25
06aac7d0-5e5e-4025-8e9e-5814201c7c16,Kevin Oliveira,2000-05-27,568.508.587-27,20061-078,Barros das Pedras,BA,Brasil,F,11 1200 0558,56850858727@exemplo.com.br,2024-11-25
0d487c81-07a7-4d29-a4ab-d91885965d01,Otávio Porto,1936-02-15,605.835.277-74,65287157,Santos de Garcia,MA,Brasil,F,84 3179-4899,60583527774@exemplo.com.br,2024-09-20
ef429650-7253-44a4-9df3-25da9d268be5,Eduardo Cassiano,1950-10-14,604.574.899-84,50212-301,Sales do Galho,RR,Brasil,M,+55 (051) 0094 0861,60457489984@exemplo.com.br,2023-08-31
cef0d1d6-faf3-4db8-b38e-22314a1b7d04,Ravi Lucca Fonseca,1998-06-21,095.103.392-61,38668055,das Neves,AM,Brasil,F,(084) 6724-9823,09510339261@exemplo.com.br,2023-10-28
b267fffa-10a5-4f95-bd5c-10c129bc3800,Isabelly Costela,1946-06-04,606.203.915-02,79556630,Pimenta da Prata,PE,Brasil,M,(011) 2545-6653,60620391502@exemplo.com.br,2023-10-09
bb249018-e888-4902-b176-0bfbac2b4f18,Maria Julia Nascimento,2002-02-06,455.014.477-52,12737203,Cassiano de da Costa,SE,Brasil,F,+55 (081) 9484 7596,45501447752@exemplo.com.br,2025-05-01
3551eef1-6292-4ec6-beef-6cab35ef4fb9,Allana Almeida,1995-10-24,380.255.235-05,32556-640,Garcia,DF,Brasil,M,+55 84 6059-3909,38025523505@exemplo.com.br,2025-03-29
b4f0105e-ac42-4708-a1d9-a48bda386404,Maria Alice da Conceição,1978-10-29,174.599.428-13,96115-931,Vasconcelos dos Dourados,RO,Brasil,M,+55 (021) 9542 4143,17459942813@exemplo.com.br,2024-06-29
f8fe687a-c257-4497-9b74-97370d33c535,Francisco Casa Grande,1951-01-23,911.525.920-68,02220847,da Conceição da Serra,AM,Brasil,F,(081) 2393 1238,91152592068@exemplo.com.br,2024-11-11
16ff888a-1abd-482c-86de-62ca4ae896ed,Eloah Oliveira,1938-12-30,884.644.557-45,27530-586,Mendes da Mata,RR,Brasil,F,+55 (041) 4359 8266,88464455745@exemplo.com.br,2024-12-28
c053e0b9-e183-4d2c-bd47-d4815be50733,Maria Luiza Melo,1969-06-27,315.496.966-57,34375366,da Rosa do Norte,RN,Brasil,F,+55 (081) 2062-2171,31549696657@exemplo.com.br,2024-04-22
73f9ccd3-e802-4a88-b6a5-cdca71740f5b,Yasmin Cavalcanti,1996-03-24,646.411.669-52,54699-258,Oliveira de Souza,SP,Brasil,F,+55 41 0713 7025,64641166952@exemplo.com.br,2024-05-12
e6477675-5efa-46ff-a78f-803b74032330,Sophie Porto,1987-01-03,348.527.770-11,16235-399,Gonçalves,MS,Brasil,F,+55 31 6371-8509,34852777011@exemplo.com.br,2023-11-21
ec975bef-3077-4c45-876f-98ea09b41e7c,Gustavo Pastor,2006-02-03,460.269.574-16,71715-584,Vargas,TO,Brasil,F,71 3146-2463,46026957416@exemplo.com.br,2025-05-11
d1dbfaa6-79dd-4e2e-a811-508b40324f0a,Maria Cecília Fogaça,2005-09-11,336.249.408-58,98264309,Barros da Prata,MT,Brasil,F,+55 (031) 9341-3447,33624940858@exemplo.com.br,2025-05-28
358a941d-0ebc-41ee-b6c1-d87da74c5d29,Raquel Farias,1985-07-07,028.119.763-24,90026-664,Moura,SC,Brasil,M,0500-098-1066,02811976324@exemplo.com.br,2024-05-22
4c1fbda5-1026-41fc-b180-0cee539b5288,Danilo Vargas,1976-11-14,367.845.573-34,45919-436,Peixoto dos Dourados,SE,Brasil,M,+55 (071) 6906 8476,36784557334@exemplo.com.br,2024-07-03
c53b6ef4-a14a-4142-8113-123ab37f37e2,Sr. Erick Viana,1938-04-27,494.844.837-61,24713-235,Porto,MS,Brasil,M,(011) 1098-9163,49484483761@exemplo.com.br,2024-05-06
3c7071d4-a1fa-42f0-96ff-7c830367960b,João da Costa,2004-08-28,062.202.108-79,30226052,Aparecida de Porto,PB,Brasil,M,+55 (084) 0345 9388,06220210879@exemplo.com.br,2024-04-07
87cac0c8-f141-4ba8-9c42-546ba8673b3b,Sr. Paulo Fernandes,2000-10-25,612.400.648-77,13998-831,Castro,MG,Brasil,F,(021) 9967-0330,61240064877@exemplo.com.br,2024-11-03
34322ae4-a761-454e-842c-493724f38b43,Luana Alves,2001-11-01,433.067.219-66,09632200,Montenegro do Amparo,AL,Brasil,M,(061) 5526 3761,43306721966@exemplo.com.br,2025-06-30
bc883113-23c0-4af3-ab36-3817942d29e2,Alexia Correia,1946-10-16,796.285.170-82,74647591,Duarte do Galho,BA,Brasil,F,+55 (011) 8838 2626,79628517082@exemplo.com.br,2024-11-03
a1c25716-11a8-4465-84c2-06b2b98b0ba6,Dr. Vitor da Rocha,1974-03-09,034.250.273-09,83639534,Duarte do Campo,RN,Brasil,M,(051) 0095 8213,03425027309@exemplo.com.br,2024-06-30
7f6bcac3-ed38-4fd8-b0c0-40aed6c28a59,Mariana Camargo,1999-01-19,897.045.159-91,72325867,da Luz,PE,Brasil,F,0500 477 7578,89704515991@exemplo.com.br,2025-08-04
5ba4d9f0-75a2-4501-9c5b-8f5b8b3cd1fe,Maria Liz Guerra,1997-03-19,280.713.505-69,14450810,Almeida,SE,Brasil,M,(031) 2508 7602,28071350569@exemplo.com.br,2024-09-22
47ccf2bf-ac06-4b9c-919c-35e4d12124c8,Luiz Otávio Novais,1955-10-12,930.364.966-94,31906-406,Macedo,MT,Brasil,F,21 3326-8944,93036496694@exemplo.com.br,2023-12-14
79bc2f6d-e2fb-4d60-a12b-e03afd183541,Pedro Lucas Gomes,1953-10-21,162.494.630-01,63409-898,Peixoto do Amparo,ES,Brasil,F,71 5974-2961,16249463001@exemplo.com.br,2024-12-19
5a8c967d-14d3-44f1-a06c-5a2637bc7f48,Dra. Esther Caldeira,1992-06-15,754.385.466-10,60576633,Freitas da Serra,CE,Brasil,M,+55 31 5711 5448,75438546610@exemplo.com.br,2023-12-14
07616401-daa9-4c7a-98d0-a2471a49e3d5,Sra. Pietra Fonseca,1955-09-30,545.816.350-62,70672-200,Farias,PB,Brasil,M,+55 11 4699 7940,54581635062@exemplo.com.br,2024-06-13
cbba2740-73e1-42ac-a67e-134f1b8dad8d,Lorenzo Novais,1934-09-26,873.260.798-38,74358-384,das Neves,GO,Brasil,F,84 0705-3505,87326079838@exemplo.com.br,2024-07-01
d2767a6b-c362-4521-9d3d-a129c171f454,Gabrielly Guerra,1957-12-05,580.643.788-78,14047721,Cardoso do Amparo,MG,Brasil,F,+55 31 8202 9569,58064378878@exemplo.com.br,2023-08-30
80b25e57-c106-47b7-9b53-3379a6e6a488,Josué Melo,1964-05-24,553.789.521-52,06686-064,Moraes do Oeste,AP,Brasil,M,+55 (061) 7320 9660,55378952152@exemplo.com.br,2024-04-04
9209360b-4c0a-4e32-845e-0bda9240a6a3,João Pastor,1947-11-02,698.469.564-61,59259-400,Martins da Mata,CE,Brasil,F,(011) 1992-4713,69846956461@exemplo.com.br,2025-06-12
c6a170a4-1609-4e8f-8a74-1b8b0406a4e0,João Felipe Pires,1950-08-17,253.331.982-76,57190-193,Cavalcanti da Prata,PR,Brasil,M,81 9929-8067,25333198276@exemplo.com.br,2024-02-17
ab2becae-c0f8-40ac-bcc5-37456c0ca646,Raul Vargas,1984-12-28,589.291.369-97,68396882,Pacheco,PA,Brasil,F,+55 (031) 0469-2621,58929136997@exemplo.com.br,2023-11-26
24ad6401-213d-42f3-a55e-9d572514acc0,Luana Peixoto,1955-09-10,849.488.754-03,99597-163,Almeida,TO,Brasil,M,+55 (084) 0052-1820,84948875403@exemplo.com.br,2024-09-19
0f7341b8-7a26-462a-8c05-f70c2f3384de,Maria Rezende,1942-12-09,618.782.139-91,77091-526,Barros da Prata,MT,Brasil,M,(031) 9911-9163,61878213991@exemplo.com.br,2025-03-23
9ae35d2a-4e56-487f-b4f2-0b0eb3607857,Raul Cavalcante,1952-01-04,642.013.934-25,44337-384,Jesus da Praia,CE,Brasil,F,+55 71 9961 3293,64201393425@exemplo.com.br,2025-03-26
0ea5ad64-8bbd-4688-8424-35acdf7b0060,Sr. Davi Luiz Carvalho,1962-07-29,970.111.390-12,81537-526,Montenegro,MA,Brasil,M,+55 81 3896-9727,97011139012@exemplo.com.br,2024-12-24
e986978f-2388-4d8c-b4f6-00fd1c0fc808,Davi Luiz Costela,1991-10-01,496.176.620-48,42742-637,Rocha,RS,Brasil,F,51 9501 9136,49617662048@exemplo.com.br,2025-06-19
30e92563-22f1-4599-98dd-433f7f39aaf4,Igor Fernandes,1946-12-31,036.388.973-78,53262-612,Pimenta,MG,Brasil,F,(021) 1839-3035,03638897378@exemplo.com.br,2023-12-27
e4a12cec-8442-4aba-a610-6a29801d750d,Dr. Yan Brito,1980-11-12,931.547.410-72,62844-188,Sá,SC,Brasil,F,61 0999-8527,93154741072@exemplo.com.br,2024-01-17
09bfe9e3-95df-4b8e-870e-c28af3e4f10c,Gustavo Henrique Sales,1955-12-20,671.738.041-99,04466-762,Novais de da Conceição,MT,Brasil,M,(084) 4868 9319,67173804199@exemplo.com.br,2024-05-18
d876c0b8-c0ea-4087-bb72-be5869a7828d,Bruno Rocha,1955-03-08,430.732.756-37,71850-791,Borges,PB,Brasil,F,+55 (081) 5748-4113,43073275637@exemplo.com.br,2024-11-20
8a14ceae-9f1c-4183-91ce-0c396bcf3732,Sra. Sofia Sá,1972-10-08,009.351.779-45,39391000,Fogaça,PE,Brasil,M,41 8696 2398,00935177945@exemplo.com.br,2023-11-25
a20d4e89-9e89-4620-b247-c67a5161d611,João Vitor Jesus,2001-02-19,242.272.015-21,87300888,Ramos de Montenegro,PE,Brasil,M,+55 (041) 5484 0949,24227201521@exemplo.com.br,2025-04-29
ffd0bc50-b0dd-4c12-a6c6-edf0d0420118,Ian Silva,1960-07-20,163.766.215-03,40899-563,Mendes,SC,Brasil,M,(061) 9110-6680,16376621503@exemplo.com.br,2025-04-29
3bbf165b-7f15-4264-a573-cd3f690b1f1b,Theo Cavalcante,1956-11-10,830.144.011-89,67142-888,Barbosa da Serra,PE,Brasil,F,+55 (081) 7629 0770,83014401189@exemplo.com.br,2024-08-04
f08d813c-edcb-4274-ae3a-23aa7c74a377,Dra. Clara Machado,1999-07-19,088.758.548-10,52350-368,Santos dos Dourados,SP,Brasil,F,+55 (071) 9711 9574,08875854810@exemplo.com.br,2025-06-03
3d08ed2a-1c1e-411f-9e3e-547a13dd76b7,Maria Júlia Cardoso,1947-01-29,266.259.316-49,71304-762,Cunha do Campo,RO,Brasil,M,11 4657-2784,26625931649@exemplo.com.br,2025-04-19
18a193e4-d3d0-4c7a-9646-69173997b057,Dra. Luara Aparecida,1953-07-07,243.491.931-90,37989308,Pinto,PI,Brasil,M,(031) 9457-7062,24349193190@exemplo.com.br,2024-07-16
b1ffdd8e-1196-4118-a25d-aa8e60c6b728,João Lucas Ribeiro,1940-02-28,911.265.177-94,76175-388,Rodrigues de Lopes,RN,Brasil,M,84 3929-8228,91126517794@exemplo.com.br,2023-10-23
6b94a5e9-ceb3-43f5-bc6c-5d04d305c7b6,Emanuel Cavalcanti,1988-09-30,080.479.612-23,48116-967,Novais,AP,Brasil,M,+55 (051) 9106 0521,08047961223@exemplo.com.br,2024-09-30
55a04598-2437-4ec9-9cd0-7a0e5fb9a3fe,Gustavo Pacheco,1938-05-20,093.542.872-19,79284644,Dias,PR,Brasil,M,+55 11 7092 6080,09354287219@exemplo.com.br,2023-10-27
8acec3aa-6c1b-48a3-8395-29719575a7e9,Gabrielly Pacheco,1951-06-21,166.058.908-09,14884168,Gomes,RR,Brasil,F,61 9778-9889,16605890809@exemplo.com.br,2023-09-20
39460ce8-7ee9-474b-932f-81fffb9c5da9,Ana Caldeira,1987-05-13,793.872.556-64,84569665,Silva Paulista,GO,Brasil,F,(051) 1964 0404,79387255664@exemplo.com.br,2023-12-30
fbce4a08-7e36-4bcc-a660-2f85e309776f,Théo Barbosa,1972-09-08,348.911.897-47,11286-179,Silveira de Azevedo,SP,Brasil,M,+55 21 5156 0666,34891189747@exemplo.com.br,2023-08-25
5c5b57e4-66f1-4b63-ab8a-079c7484b2c4,Maria Júlia Porto,1960-02-08,390.430.376-28,22136-116,Lopes de Pacheco,RR,Brasil,F,+55 61 9022 2825,39043037628@exemplo.com.br,2024-12-10
04695e97-01ce-4d38-96d6-acfee11ada5b,Yan Fernandes,1955-02-08,976.753.111-06,67285598,Montenegro,AP,Brasil,F,+55 (081) 1028 8250,97675311106@exemplo.com.br,2025-05-25
79c9d22c-4ffc-423d-906c-ac87e62b977f,Daniel Macedo,1983-06-20,096.613.274-28,73656105,Carvalho,AM,Brasil,F,+55 51 2564 0662,09661327428@exemplo.com.br,2024-05-26
c6609349-7eec-49df-9627-2a2707a97606,Miguel Camargo,1963-09-19,885.249.654-97,75833-725,Pacheco de Silveira,TO,Brasil,F,+55 31 0654-4459,88524965497@exemplo.com.br,2024-12-24
cfb44b61-2bc9-4d6a-9d2c-12cf4b8e354e,Paulo Rocha,1975-07-28,983.328.186-31,29014-873,Caldeira,AM,Brasil,M,+55 (051) 8375-5453,98332818631@exemplo.com.br,2024-12-17
681766e8-5d01-4ed1-a0bb-5977c2c00a53,Carlos Eduardo Lopes,1941-04-21,395.073.903-14,01771301,Peixoto,ES,Brasil,M,+55 84 5403-6179,39507390314@exemplo.com.br,2023-11-29
d0504fcf-cf2a-4e26-8fba-77d5a58b37bb,Vinícius da Rosa,1985-02-21,416.307.490-76,82861455,da Cunha das Pedras,CE,Brasil,F,+55 81 7368 9333,41630749076@exemplo.com.br,2025-02-03
9b97260e-7b57-4a1d-b75a-faecab5ae967,Camila Aragão,1993-12-10,675.319.455-99,13991302,Santos,BA,Brasil,M,+55 (031) 1095 5327,67531945599@exemplo.com.br,2024-02-25
90d92831-48ad-44a1-980c-bfc4846bf884,Sra. Lorena Câmara,1962-11-03,248.047.847-96,97065-418,Marques,AL,Brasil,F,0900 082 5209,24804784796@exemplo.com.br,2023-11-29
b262416d-4801-43c9-98ed-8cfc8a759ee2,Ísis Novaes,1937-06-24,553.047.172-26,49191-267,Marques de Aragão,CE,Brasil,M,(061) 6508 6855,55304717226@exemplo.com.br,2024-07-21
9768e88a-2423-4320-b30c-4d17fccfa471,Srta. Maitê Fernandes,1966-09-21,515.755.197-55,21062-542,Casa Grande,MS,Brasil,M,61 7519-7451,51575519755@exemplo.com.br,2023-10-10
3b304326-39e5-4b6b-9f94-08c682a17c93,Antonella Marques,1986-08-14,640.267.866-78,91072-720,Cavalcanti,MA,Brasil,M,+55 41 8223 9124,64026786678@exemplo.com.br,2024-01-15
824bca1b-c357-4c2c-9b27-ca50f5f9017a,Sr. Rhavi Machado,1984-03-16,039.252.114-07,45112751,Abreu,RS,Brasil,M,+55 51 7147 1153,03925211407@exemplo.com.br,2024-01-24
cc92efa0-f8cb-4414-b71b-f60fff5ee128,Emilly Rocha,2000-02-19,058.144.396-60,00790-261,Nogueira da Mata,TO,Brasil,F,(041) 9505-1937,05814439660@exemplo.com.br,2024-05-30
785fa963-0950-4dc3-b6d8-d36230936ba7,Milena Moreira,1982-03-01,783.170.930-45,58018387,Nascimento,RR,Brasil,M,(051) 4688 8806,78317093045@exemplo.com.br,2025-01-17
8985392d-9b54-408a-babe-f244ac71119d,Vinícius Ferreira,1987-01-20,319.434.976-78,00240-481,Cassiano do Oeste,TO,Brasil,F,0800-264-7004,31943497678@exemplo.com.br,2025-06-15
6e918adc-a325-43a7-8dd9-73e2a7474333,Sra. Sofia Ramos,1964-02-02,352.709.663-85,77764-523,Aragão de da Cunha,PA,Brasil,F,+55 (031) 3585-3510,35270966385@exemplo.com.br,2025-01-07
de20fff9-c190-498d-b141-997bc15288ef,Manuella Pastor,1946-12-25,115.934.140-57,69156946,Borges,MS,Brasil,M,+55 71 8732 7088,11593414057@exemplo.com.br,2024-05-16
cd9d6cc7-4fd2-4386-904e-b2fcefadec86,Sabrina Moreira,1989-12-18,096.676.962-20,46647105,Aragão,CE,Brasil,F,+55 (081) 7868 8470,09667696220@exemplo.com.br,2025-05-09
bf62a637-3ac8-4e14-9bf1-adab7aac5194,Liam Leão,1981-04-29,595.899.376-47,81149768,Almeida,PE,Brasil,F,(061) 6253-7829,59589937647@exemplo.com.br,2024-08-02
29261ada-a420-40f6-865b-4610d2127ba3,Dr. Yago Guerra,1994-08-18,690.722.202-71,25445-981,Carvalho Verde,SP,Brasil,F,0900 840 9148,69072220271@exemplo.com.br,2024-05-12
f95c3021-6b28-462a-8664-04e2425d4b08,Sra. Emilly Melo,1999-09-13,334.222.749-91,34869-507,Pimenta dos Dourados,MT,Brasil,F,+55 (041) 7145-6266,33422274991@exemplo.com.br,2024-06-01
169f347a-184a-4e74-88c4-a81385d3c19d,Dra. Luísa Cirino,1937-07-26,855.541.751-17,93520-379,Sales Paulista,PB,Brasil,M,+55 (011) 8455-4061,85554175117@exemplo.com.br,2024-06-04
abfa6160-e6db-461d-9de6-a73ac27b23a9,Luiz Felipe Novaes,2003-02-18,526.315.124-82,30101058,Vasconcelos da Serra,PR,Brasil,M,(084) 8333 5814,52631512482@exemplo.com.br,2024-01-09
1b2489b7-7a96-47fc-a5f0-55cd177f5c7a,Ester Rodrigues,1949-09-03,768.280.468-92,04138-567,Lima da Mata,PE,Brasil,F,(081) 5672-5857,76828046892@exemplo.com.br,2025-01-11
4bfa66a9-dbf1-476f-a832-31093e025039,Alana Sampaio,1941-02-23,833.834.329-54,55285379,Sá,AC,Brasil,F,(031) 5960 0209,83383432954@exemplo.com.br,2024-08-20
360b77b9-7b5d-4f55-935b-2a4c7a731224,Joaquim da Mota,1943-07-07,955.722.544-75,96395-250,da Mota,SP,Brasil,F,21 0566 4922,95572254475@exemplo.com.br,2023-11-30
968b4562-9627-4e3e-86ca-b4a01449678f,Stephany Marques,1995-11-17,638.503.058-90,01298-289,Mendes,AL,Brasil,F,+55 (061) 7286 5445,63850305890@exemplo.com.br,2025-06-20
10497b0f-2a42-4ccc-8bd9-bd45b761abfc,Dr. Theodoro Ribeiro,1993-04-20,971.316.489-69,09380-214,Martins do Campo,SC,Brasil,F,71 2318 9193,97131648969@exemplo.com.br,2025-02-13
dbc2e1fc-2d30-44cb-9e53-e2cf775a64db,Alexia Vargas,1998-05-08,667.924.100-52,38398-318,Campos Alegre,AL,Brasil,F,(051) 3548-2588,66792410052@exemplo.com.br,2024-09-14
e03e5000-4ab9-4eeb-9c98-925663ff8cfa,Nina Moraes,1987-07-31,753.369.509-30,91784049,Machado,MA,Brasil,M,(041) 6171-6525,75336950930@exemplo.com.br,2025-02-03
531fcb52-ce12-436d-a6bd-cb1bd84f1d5a,Otto Siqueira,1960-04-02,549.462.389-36,81642598,da Cunha,MG,Brasil,M,84 4104-9408,54946238936@exemplo.com.br,2025-04-25
d6e027b1-1e03-41cf-8513-1e264ce74d96,Maria Luiza Albuquerque,1962-09-30,083.935.532-84,71729-139,Farias,PA,Brasil,F,61 7347-6246,08393553284@exemplo.com.br,2023-11-16
6f8a55c3-8f21-4b93-9f36-ac7321eb432a,Thiago Pastor,1999-11-17,803.456.712-94,01832-100,Nascimento do Sul,PR,Brasil,F,(051) 3463 3033,80345671294@exemplo.com.br,2024-02-13
879f794a-811c-4860-b3cf-74724cc06087,Nicole Pacheco,1963-01-16,305.347.303-81,08222-364,Cunha,CE,Brasil,M,+55 31 0869-4011,30534730381@exemplo.com.br,2025-08-13
211a6b72-84db-4e05-ac51-761c78afab67,Davi Lucca Lima,1945-10-23,931.503.662-31,87278-904,Borges,SC,Brasil,F,11 4027 3477,93150366231@exemplo.com.br,2024-02-23
ed83a326-d627-4c85-af20-70ad14380f9c,Sara Dias,1961-02-11,036.118.653-86,74842883,Peixoto do Sul,PB,Brasil,M,(061) 9548 3551,03611865386@exemplo.com.br,2024-10-26
8f5eac25-e5e7-4bed-abd5-1a4a16becf8e,Ravi Lucca Sales,1975-09-20,746.765.325-01,39164136,da Mota de Minas,TO,Brasil,F,11 0926-3906,74676532501@exemplo.com.br,2024-01-09
43d23f24-b778-48f9-9d14-10b99c06ac3f,Benjamin Barros,1979-09-23,884.853.855-19,50758-442,Barbosa,DF,Brasil,M,+55 71 0209 5053,88485385519@exemplo.com.br,2024-10-17
fc2f52fe-b9b7-425a-97c2-090729af913d,Alexandre Pastor,1998-11-15,154.628.439-94,94133834,Castro do Campo,CE,Brasil,F,+55 (061) 6212 4450,15462843994@exemplo.com.br,2025-03-16
792146fe-aa36-4c76-8469-addf4d851a53,Valentim Abreu,1995-06-08,922.916.438-00,65726-201,Gomes,RJ,Brasil,F,+55 (041) 3960-4472,92291643800@exemplo.com.br,2023-12-29
b1552d54-166f-4dde-899d-2ed76dae46f5,Dra. Sarah Jesus,1975-03-25,981.531.489-04,65620427,Cavalcanti de Souza,MS,Brasil,F,+55 81 6005-1734,98153148904@exemplo.com.br,2025-01-14
6f4c11ba-46d9-4fba-9a7e-0779366bb12f,Lucca Aparecida,1980-05-11,140.007.577-91,85441-049,da Rosa,PE,Brasil,F,+55 (031) 5724 6012,14000757791@exemplo.com.br,2023-09-06
5ffb3490-661a-41a1-892d-4266e6f57bee,Dra. Beatriz Martins,1999-07-27,069.991.504-89,58022851,das Neves,RS,Brasil,F,51 8388 7838,06999150489@exemplo.com.br,2023-11-21
411a51d7-a9c1-4815-85a2-20503384d566,Henrique Cavalcante,1986-03-22,001.408.192-59,41701-357,Rios de Ribeiro,PB,Brasil,M,+55 41 8888 4149,00140819259@exemplo.com.br,2023-09-23
91a7c29b-1372-4c9a-843f-2e4081517e04,Noah Nogueira,1965-08-08,443.196.113-86,60655562,Cavalcante,SE,Brasil,F,0500 092 1679,44319611386@exemplo.com.br,2025-03-29
bc9d80fe-f222-447e-ace2-737b54ac9f33,Joaquim Azevedo,1973-03-25,532.702.811-33,31303-255,Vasconcelos,TO,Brasil,F,51 9150 4396,53270281133@exemplo.com.br,2024-10-11
34b5064f-72c2-4e02-aeab-79c3efbe7810,Dra. Amanda Castro,1989-09-18,486.102.478-18,80202-257,Duarte,SP,Brasil,M,0800 801 5369,48610247818@exemplo.com.br,2024-09-01
77dea9de-4df6-47ea-884d-0b8774c59df4,João Miguel Costa,1971-02-24,893.597.679-48,24090863,Leão,SC,Brasil,M,(051) 1182 0332,89359767948@exemplo.com.br,2024-10-06
58f3c724-d686-4eac-a9a0-b4630bd5136b,João Miguel Montenegro,1980-10-07,012.706.415-99,28659825,Camargo,MA,Brasil,M,31 3899-3988,01270641599@exemplo.com.br,2025-04-28
8cf46e5e-3df4-4fc4-aeb9-7069b87496da,Olívia Moraes,2003-04-15,132.230.210-16,59854-330,Teixeira de Abreu,RS,Brasil,F,+55 (031) 2369 6514,13223021016@exemplo.com.br,2024-08-30
61f836fc-3dc8-4456-b316-267b8c62c71e,Letícia da Conceição,1962-07-16,748.529.114-73,84411972,Pimenta,ES,Brasil,M,+55 (011) 1613 0472,74852911473@exemplo.com.br,2024-01-29
a6668076-146a-4872-959c-793b437757c1,Ravy Dias,1955-05-04,148.003.023-27,64362-885,Viana,MS,Brasil,M,31 7890 0233,14800302327@exemplo.com.br,2023-10-16
6296ea57-6bb1-476d-a69f-7c8696641b1d,Isaac Peixoto,1982-10-28,659.828.346-78,41144882,Freitas do Amparo,SE,Brasil,M,11 8227 7376,65982834678@exemplo.com.br,2024-06-29
f6f15d6a-298f-4b94-8833-4b396aa6aea1,Asafe Nascimento,1990-12-10,164.591.793-31,63957-347,das Neves,PR,Brasil,F,+55 (041) 1263 2124,16459179331@exemplo.com.br,2024-12-01
f43f7f48-86b3-4692-9525-e0b901e1d653,Melina Garcia,1952-09-19,852.426.876-05,24619684,Gomes,SC,Brasil,F,+55 (041) 0057-2434,85242687605@exemplo.com.br,2025-05-08
8054a8c1-713f-46c0-8ade-57dbcdf73a13,Vinícius Porto,1965-04-19,139.352.872-16,22944500,Moura,MT,Brasil,M,21 2073-1329,13935287216@exemplo.com.br,2025-08-17
16743d70-869a-4d00-8b11-1a942f414881,Daniel Cassiano,1971-06-14,922.788.060-21,17811915,da Rocha do Sul,AM,Brasil,F,+55 (021) 8229 8982,92278806021@exemplo.com.br,2024-06-03
3f4bd0cd-b198-4cc0-9011-0246af57cef8,Murilo Novais,1986-10-10,659.496.064-88,27977-746,Abreu,RS,Brasil,M,0800-907-7368,65949606488@exemplo.com.br,2023-09-29
669669f9-bec2-4d8e-a85c-a5086f401f04,Bernardo Alves,1944-07-27,490.226.130-29,37155-203,Cavalcante de Minas,RJ,Brasil,M,+55 (084) 1624 7878,49022613029@exemplo.com.br,2024-12-04
ad45164c-d848-4c62-a098-bc10a14e8ac1,Bernardo Pastor,2003-09-16,650.742.884-15,23660-833,Novaes dos Dourados,DF,Brasil,F,(081) 2518 5050,65074288415@exemplo.com.br,2024-10-13
26cd021f-e71f-48a7-ada8-ff506e7efd24,Sr. Henrique Pires,1958-01-12,952.414.687-68,37618-164,Sousa da Mata,RN,Brasil,M,+55 (084) 8478-0853,95241468768@exemplo.com.br,2024-01-04
e74a42d1-3e66-46c9-b709-ff40b82bace9,Vinicius Martins,1980-09-21,731.305.622-60,63769-524,Pinto da Mata,BA,Brasil,F,(061) 8828-7994,73130562260@exemplo.com.br,2025-08-08
a9b5d394-3011-4379-9119-b99e8692c481,João Gabriel Mendes,1964-08-12,896.360.127-40,46879-590,das Neves do Oeste,GO,Brasil,M,+55 51 8303 4372,89636012740@exemplo.com.br,2025-06-02
1647b958-e435-4fa5-88e8-b606ec8792d1,Sr. Gustavo Teixeira,1951-01-18,095.022.198-61,04473-025,Sampaio das Flores,DF,Brasil,F,81 6087-7948,09502219861@exemplo.com.br,2024-12-31
abe813a9-5c63-4cdd-802a-4856216dd8dc,Sra. Cecilia Costela,1960-09-07,695.414.227-95,64756-055,Machado,AM,Brasil,F,+55 41 0112 6191,69541422795@exemplo.com.br,2024-08-29
4c597e1d-ad4d-490d-9916-c29d50004f70,Matheus Abreu,2002-04-02,207.593.330-10,42601-493,da Luz,RS,Brasil,M,+55 51 4507 5815,20759333010@exemplo.com.br,2023-11-29
2e00d729-0ab5-4f95-9e62-cf7216760f0a,Pietro Almeida,1974-02-23,262.680.362-05,17356-570,Ribeiro de Porto,TO,Brasil,F,+55 (061) 6712-9654,26268036205@exemplo.com.br,2024-12-03
328da8f2-1e1b-4962-b3a4-9d5539b8dc60,Otávio Brito,1962-09-09,778.835.837-63,69295565,Rodrigues,RR,Brasil,M,(051) 0852 4949,77883583763@exemplo.com.br,2024-12-13
0bcbe7a9-0779-4087-98d8-10f91c4529ef,Evelyn da Rocha,1986-06-26,414.430.535-10,34949244,Farias,MT,Brasil,M,0800 704 8281,41443053510@exemplo.com.br,2024-08-01
57dc74b9-4d12-44b6-b03d-5ab1a8e61d9a,Dr. Luiz Felipe Moura,1968-08-05,017.274.633-71,34059-498,Sampaio Grande,RO,Brasil,F,+55 31 2848-2006,01727463371@exemplo.com.br,2024-12-11
